customer_id,age,gender,city,tenure_months,contract_type,phone_service,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,payment_method,paperless_billing,num_support_tickets,avg_resolution_time,satisfaction_score,churn
7739,44,Female,Jakarta,35,One year,1,No,0,1,1,46.09,1518.94,Electronic check,1,1,7.0,4.1,0
7740,49,Female,Jakarta,72,One year,1,DSL,1,0,1,41.59,2836.52,Bank transfer,0,2,2.2,4.1,0
7741,51,Female,Bandung,35,Month-to-month,1,No,0,1,1,42.24,1431.55,Bank transfer,1,1,4.3,1.0,0
7742,40,Male,Bandung,10,One year,1,DSL,0,1,0,139.63,1383.1,Bank transfer,0,3,0.9,2.0,1
7743,33,Male,Jakarta,22,Month-to-month,1,Fiber optic,0,0,1,108.03,2383.63,Mailed check,1,2,8.5,2.4,1
7744,49,Female,Jakarta,9,Month-to-month,1,Fiber optic,0,0,0,41.09,231.21,Credit card,0,4,3.2,7.8,1
7745,47,Female,Semarang,72,Month-to-month,1,Fiber optic,0,1,1,62.13,4389.54,Electronic check,1,3,8.2,1.9,0
7746,31,Male,Palembang,55,Month-to-month,1,DSL,0,1,0,96.31,5326.46,Credit card,1,1,,0.7,0
7747,60,Female,Jakarta,20,Month-to-month,1,No,1,1,0,78.54,1825.22,Bank transfer,0,1,0.7,0.5,1
7748,45,Male,Jakarta,36,Month-to-month,1,Fiber optic,1,0,1,47.6,1748.77,Bank transfer,1,1,1.5,4.3,1
7749,51,Female,Medan,57,Month-to-month,1,No,1,1,0,44.77,2594.36,Credit card,0,1,9.1,2.3,0
7750,60,Female,Semarang,6,One year,1,No,1,1,1,211.26,1139.39,Electronic check,0,2,4.3,2.0,0
7751,42,Female,Semarang,20,Month-to-month,1,No,0,0,0,50.59,1012.06,Electronic check,1,0,5.0,2.4,1
7752,46,Male,Medan,15,Month-to-month,1,Fiber optic,0,0,0,52.4,651.93,Electronic check,1,4,8.5,2.6,1
7753,52,Male,Makassar,35,Month-to-month,1,No,1,1,0,65.75,2288.32,Electronic check,0,1,0.9,4.4,0
7754,32,Female,Jakarta,11,One year,1,No,0,0,0,115.91,1455.99,Mailed check,1,2,8.5,2.1,1
7755,42,Female,Jakarta,29,One year,1,DSL,1,0,1,84.68,2389.07,Mailed check,1,2,2.5,1.9,0
7756,43,Female,Bandung,12,Two year,1,No,0,0,0,33.73,423.24,Electronic check,0,1,4.7,1.6,0
7757,29,Female,Makassar,2,One year,0,Fiber optic,0,0,0,38.18,0.0,Credit card,0,0,6.5,1.7,0
7758,72,Female,Bandung,2,Month-to-month,1,Fiber optic,0,0,1,307.67,669.88,Electronic check,1,1,1.7,4.3,1
7759,23,Male,Palembang,3,One year,1,DSL,0,1,0,51.64,128.78,Mailed check,0,3,0.7,2.7,0
7760,25,Male,Semarang,0,Month-to-month,1,DSL,0,1,0,89.68,0.0,Credit card,0,3,2.9,3.2,1
7761,59,Male,Medan,18,Month-to-month,1,Fiber optic,0,0,1,35.07,623.04,Mailed check,1,0,0.2,,1
7762,51,Male,Jakarta,26,Two year,1,DSL,0,1,0,80.97,2292.68,Mailed check,0,2,3.3,5.6,0
7763,28,Female,Jakarta,3,Month-to-month,1,DSL,0,0,1,76.95,281.3,Bank transfer,1,2,4.6,1.1,1
7764,49,Male,Semarang,22,One year,1,DSL,0,1,0,36.58,828.94,Credit card,1,2,5.3,3.5,0
7765,61,Male,Jakarta,21,Two year,1,No,0,0,1,91.71,1873.73,Bank transfer,1,1,1.7,1.5,0
7766,41,Female,Jakarta,3,Month-to-month,1,Fiber optic,0,1,1,82.8,207.25,Bank transfer,0,2,0.5,5.2,1
7767,75,Female,Makassar,12,Month-to-month,1,Fiber optic,0,0,1,99.69,1349.6,Electronic check,0,0,0.5,5.4,1
7768,19,Female,Makassar,33,Month-to-month,1,No,0,1,0,102.08,3347.81,Electronic check,1,1,1.1,3.8,0
7769,51,Male,Jakarta,0,Month-to-month,1,DSL,0,0,1,109.92,29.68,Bank transfer,1,1,6.0,2.0,1
7770,57,Female,Semarang,3,Month-to-month,1,DSL,0,1,1,87.73,311.15,Bank transfer,0,1,7.3,4.9,1
7771,53,Male,Jakarta,72,Two year,1,DSL,0,0,0,119.39,8478.68,Electronic check,1,0,1.1,4.8,0
7772,39,Male,Jakarta,31,Two year,1,No,0,0,0,26.73,594.75,Mailed check,0,5,4.9,,1
7773,38,Male,Medan,14,One year,1,Fiber optic,0,0,0,111.18,1441.92,Credit card,1,0,1.6,1.6,1
7774,47,Male,Semarang,23,One year,1,Fiber optic,0,0,0,103.47,2234.58,Electronic check,1,0,1.1,2.8,0
7775,52,Male,Jakarta,44,Month-to-month,1,Fiber optic,0,1,0,51.56,2405.34,Bank transfer,0,4,4.3,3.1,1
7776,49,Female,Jakarta,44,One year,0,DSL,0,0,1,104.02,4479.99,Electronic check,1,1,1.3,1.1,0
7777,55,Male,Jakarta,9,Month-to-month,1,Fiber optic,0,0,0,32.89,236.21,Electronic check,0,1,0.6,0.5,1
7778,28,Female,Palembang,16,Month-to-month,1,DSL,0,0,0,26.57,477.42,Electronic check,0,2,2.3,2.8,1
7779,39,Male,Medan,24,Month-to-month,1,Fiber optic,1,1,1,34.76,773.77,Mailed check,1,2,3.1,6.5,1
7780,29,Male,Surabaya,1,One year,1,DSL,0,1,0,41.08,130.09,Bank transfer,0,4,3.5,3.2,0
7781,36,Male,Jakarta,69,Month-to-month,1,DSL,1,1,1,164.58,11583.52,Electronic check,0,2,1.5,4.8,1
7782,55,Female,Bandung,13,Month-to-month,1,Fiber optic,1,0,1,45.26,713.88,Credit card,1,0,2.3,1.0,1
7783,43,Female,Medan,11,One year,1,DSL,0,1,1,32.99,445.06,Electronic check,1,0,3.4,2.1,0
7784,75,Female,Semarang,57,One year,1,No,0,0,0,29.44,1614.29,Electronic check,1,0,2.1,0.6,0
7785,44,Female,Jakarta,3,Month-to-month,1,DSL,0,1,1,70.19,188.55,Mailed check,1,1,1.1,3.9,1
7786,42,Female,Palembang,0,Month-to-month,0,Fiber optic,0,0,0,120.31,11.68,Credit card,0,1,3.5,2.2,1
7787,43,Female,Surabaya,27,Two year,1,DSL,0,1,0,60.06,1747.11,Bank transfer,1,2,2.3,6.8,1
7788,33,Female,Jakarta,11,Month-to-month,1,DSL,0,0,0,113.86,1257.29,Mailed check,0,0,4.3,2.4,1
7789,41,Male,Jakarta,34,One year,1,Fiber optic,1,0,0,111.51,3769.79,Mailed check,0,2,6.2,2.2,1
7790,56,Female,Bandung,1,Month-to-month,1,Fiber optic,0,0,0,173.6,326.25,Bank transfer,0,2,20.5,1.2,1
7791,43,Male,Palembang,11,One year,1,DSL,1,0,1,78.85,971.95,Electronic check,1,4,9.2,2.5,1
7792,31,Male,Semarang,6,One year,1,Fiber optic,1,0,0,104.19,472.02,Credit card,0,2,3.8,5.2,0
7793,29,Female,Bandung,32,Two year,1,DSL,0,1,0,120.63,3923.01,Credit card,0,2,2.6,4.0,0
7794,36,Male,Jakarta,6,Month-to-month,1,DSL,0,1,1,40.72,196.32,Credit card,1,1,9.5,1.0,1
7795,42,Male,Jakarta,14,Month-to-month,0,Fiber optic,1,0,0,41.4,856.03,Bank transfer,1,1,10.1,4.7,1
7796,57,Male,Bandung,41,Two year,1,Fiber optic,0,0,1,51.87,2112.29,Bank transfer,1,0,14.7,4.7,0
7797,24,Female,Semarang,59,Month-to-month,0,DSL,0,0,1,35.9,2153.68,Electronic check,1,1,4.2,4.4,1
7798,37,Male,Semarang,30,Two year,1,Fiber optic,0,1,0,130.81,4030.25,Electronic check,0,1,6.3,2.7,0
7799,43,Male,Jakarta,13,One year,1,Fiber optic,0,0,0,30.44,541.68,Electronic check,1,0,0.9,1.3,0
7800,18,Female,Jakarta,20,Month-to-month,1,Fiber optic,1,0,0,81.19,1685.74,Electronic check,1,1,11.9,2.1,1
7801,31,Male,Surabaya,28,Two year,0,DSL,0,0,0,65.26,1888.17,Electronic check,1,0,1.1,3.3,0
7802,33,Male,Makassar,49,Month-to-month,1,No,0,0,0,164.77,8182.74,Electronic check,0,3,0.4,1.7,1
7803,31,Male,Bandung,52,One year,0,DSL,0,0,0,145.72,7584.46,Electronic check,1,1,3.0,3.1,0
7804,44,Male,Jakarta,64,One year,1,Fiber optic,0,0,1,63.64,4063.73,Bank transfer,1,2,2.6,2.1,0
7805,39,Male,Jakarta,39,Month-to-month,0,Fiber optic,1,1,0,130.16,5158.93,Electronic check,1,3,0.4,4.3,1
7806,34,Male,Jakarta,3,One year,0,DSL,0,1,0,60.2,254.51,Bank transfer,0,2,0.3,1.6,0
7807,47,Male,Surabaya,33,One year,1,No,0,1,1,25.25,849.03,Mailed check,0,1,1.7,1.8,0
7808,64,Female,Semarang,40,One year,1,Fiber optic,0,0,0,54.55,2240.23,Credit card,0,3,6.7,1.4,0
7809,63,Female,Palembang,50,Month-to-month,1,Fiber optic,0,1,0,129.82,6621.64,Bank transfer,0,5,2.7,5.3,1
7810,18,Female,Bandung,62,One year,0,DSL,1,0,0,77.41,4780.75,Bank transfer,1,2,0.8,1.5,0
7811,49,Male,Jakarta,17,Month-to-month,1,DSL,0,1,0,93.52,1427.63,Bank transfer,1,2,0.7,4.0,1
7812,39,Male,Medan,25,Month-to-month,1,No,0,0,1,65.36,1591.42,Mailed check,1,3,0.2,2.3,1
7813,44,Female,Semarang,0,Month-to-month,0,DSL,0,1,0,84.81,80.82,Bank transfer,0,2,0.2,2.0,1
7814,36,Male,Jakarta,20,Month-to-month,1,DSL,0,0,0,51.26,1011.58,Bank transfer,1,1,2.1,2.8,1
7815,43,Female,Makassar,15,Two year,1,DSL,0,0,1,52.51,773.66,Credit card,0,0,0.7,1.6,0
7816,43,Male,Makassar,72,One year,1,DSL,0,0,0,43.52,3074.06,Credit card,1,0,0.9,2.9,0
7817,34,Female,Surabaya,55,Two year,1,DSL,1,0,1,93.9,5212.79,Bank transfer,1,0,4.1,0.6,0
7818,30,Male,Bandung,38,Month-to-month,1,No,0,1,1,72.04,2810.75,Credit card,1,2,0.5,1.1,1
7819,36,Male,Medan,1,One year,1,Fiber optic,0,1,1,93.49,69.44,Mailed check,1,4,2.0,3.6,0
7820,45,Female,Medan,12,Month-to-month,1,Fiber optic,1,1,1,27.23,388.01,Electronic check,1,2,,1.6,1
7821,49,Female,Jakarta,28,Month-to-month,1,No,0,0,1,105.3,3095.5,Electronic check,1,3,3.8,1.5,1
7822,53,Male,Jakarta,0,Two year,1,DSL,1,0,0,114.54,0.0,Credit card,1,1,3.9,2.7,0
7823,35,Female,Jakarta,6,Month-to-month,1,No,1,0,1,169.09,997.17,Bank transfer,1,4,1.0,1.9,1
7824,45,Male,Semarang,52,Month-to-month,1,DSL,0,0,0,136.63,7116.09,Electronic check,1,2,3.4,6.2,1
7825,54,Male,Surabaya,3,Month-to-month,1,DSL,0,0,1,55.63,147.85,Bank transfer,1,0,2.6,3.4,0
7826,57,Female,Bandung,1,One year,1,DSL,0,0,0,127.86,91.56,Bank transfer,0,1,1.9,3.0,0
7827,41,Female,Semarang,20,One year,1,Fiber optic,0,0,1,35.37,764.58,Credit card,0,2,2.5,3.2,1
7828,39,Female,Jakarta,70,Month-to-month,1,DSL,0,0,0,35.58,2481.72,Mailed check,0,3,1.8,2.0,0
7829,44,Male,Semarang,43,Month-to-month,1,Fiber optic,0,0,1,96.28,4253.18,Credit card,0,1,2.2,3.3,1
7830,27,Male,Surabaya,72,Month-to-month,1,Fiber optic,1,0,0,75.55,5445.76,Electronic check,1,0,0.6,5.0,1
7831,39,Female,Surabaya,33,Month-to-month,1,Fiber optic,0,0,1,110.94,3593.02,Bank transfer,0,1,1.0,2.5,1
7832,51,Male,Jakarta,13,Two year,1,Fiber optic,1,1,1,76.52,1022.81,Bank transfer,0,3,,1.9,0
7833,50,Male,Palembang,70,Two year,1,No,0,1,1,71.56,5185.92,Credit card,1,7,0.4,5.0,1
7834,38,Male,Semarang,13,Two year,1,No,1,0,0,68.25,912.08,Mailed check,1,2,2.8,1.6,1
7835,44,Male,Jakarta,10,Two year,1,Fiber optic,0,1,0,54.81,587.41,Credit card,0,1,0.5,4.9,0
7836,31,Male,Palembang,14,Two year,1,No,0,0,0,108.72,1661.31,Mailed check,0,1,4.0,,0
7837,51,Male,Semarang,40,Two year,1,Fiber optic,1,0,0,107.02,4186.44,Bank transfer,1,2,2.6,4.7,0
7838,40,Female,Jakarta,59,Two year,1,Fiber optic,0,1,0,32.57,1966.69,Electronic check,1,0,5.5,1.5,0
7839,38,Female,Jakarta,10,Two year,1,DSL,0,1,0,60.98,586.95,Credit card,0,1,0.6,0.2,0
7840,37,Male,Jakarta,14,Month-to-month,1,DSL,0,0,1,113.09,1463.17,Credit card,1,0,0.4,1.5,1
7841,41,Male,Medan,54,Month-to-month,0,DSL,1,1,0,82.83,4471.59,Bank transfer,0,1,6.3,3.5,0
7842,36,Male,Bandung,1,One year,1,Fiber optic,0,1,0,73.91,96.07,Electronic check,1,2,8.6,5.1,0
7843,50,Male,Jakarta,36,One year,1,Fiber optic,0,1,1,45.09,1447.42,Electronic check,1,0,2.7,3.0,0
7844,36,Female,Surabaya,14,One year,1,Fiber optic,0,1,0,59.1,622.24,Electronic check,0,2,7.7,8.2,0
7845,62,Female,Jakarta,11,One year,1,DSL,1,1,0,107.91,1120.86,Bank transfer,0,2,0.7,,0
7846,61,Female,Jakarta,14,One year,1,Fiber optic,0,0,0,29.93,465.74,Bank transfer,1,2,6.3,1.9,0
7847,30,Female,Bandung,13,Month-to-month,1,Fiber optic,1,1,1,23.5,299.53,Bank transfer,0,2,6.3,6.2,1
7848,42,Male,Jakarta,33,Month-to-month,1,Fiber optic,1,1,1,150.08,5117.64,Bank transfer,1,0,3.8,2.1,1
7849,33,Male,Bandung,63,Two year,1,Fiber optic,0,0,1,30.07,1889.53,Credit card,0,3,9.2,2.0,0
7850,37,Female,Palembang,16,One year,1,Fiber optic,0,1,1,71.95,1141.35,Mailed check,1,0,2.5,4.1,0
7851,68,Female,Jakarta,42,Month-to-month,1,DSL,1,0,0,61.84,2612.77,Mailed check,1,2,1.6,1.7,1
7852,38,Male,Jakarta,31,Two year,1,DSL,1,1,0,95.39,3041.9,Electronic check,0,1,1.6,2.4,0
7853,46,Male,Jakarta,9,Month-to-month,1,DSL,1,0,1,121.04,1028.01,Credit card,1,1,0.7,3.2,1
7854,49,Female,Surabaya,21,Month-to-month,1,DSL,0,0,1,33.69,771.96,Credit card,1,1,5.4,3.5,1
7855,28,Male,Medan,26,Month-to-month,1,DSL,0,0,1,52.99,1440.38,Electronic check,1,2,2.3,0.8,1
7856,30,Female,Bandung,0,Two year,1,DSL,0,0,0,65.82,0.0,Electronic check,0,4,0.2,1.5,1
7857,26,Female,Surabaya,12,One year,1,DSL,1,1,0,207.79,2602.48,Bank transfer,0,0,1.4,3.6,1
7858,30,Male,Surabaya,72,Month-to-month,1,Fiber optic,0,0,0,274.2,19824.64,Electronic check,0,0,5.2,4.2,1
7859,18,Female,Jakarta,24,Two year,1,DSL,0,0,0,85.86,2182.86,Electronic check,1,2,0.3,2.1,0
7860,49,Female,Surabaya,9,Two year,1,Fiber optic,0,0,0,28.82,335.78,Credit card,1,1,3.2,7.6,0
7861,68,Female,Bandung,6,One year,1,Fiber optic,0,1,0,44.48,412.73,Bank transfer,1,1,2.5,4.8,0
7862,43,Male,Jakarta,5,Two year,1,Fiber optic,0,0,1,32.8,234.31,Electronic check,1,2,0.4,1.9,0
7863,23,Male,Semarang,12,One year,1,Fiber optic,1,1,1,116.02,1232.48,Mailed check,1,1,1.5,2.6,0
7864,33,Female,Bandung,5,One year,1,Fiber optic,1,0,1,174.55,681.94,Electronic check,0,2,1.5,2.6,1
7865,36,Male,Jakarta,3,Month-to-month,1,DSL,1,0,0,37.42,143.72,Bank transfer,0,2,1.4,4.8,1
7866,28,Male,Bandung,10,Month-to-month,1,DSL,0,0,0,52.77,656.77,Electronic check,1,2,0.5,4.4,1
7867,53,Male,Palembang,22,Month-to-month,1,Fiber optic,0,1,1,41.47,779.1,Electronic check,0,2,5.4,5.4,1
7868,52,Female,Jakarta,3,Two year,1,Fiber optic,0,0,0,61.71,217.59,Credit card,0,3,0.3,3.8,0
7869,26,Male,Jakarta,1,Month-to-month,1,Fiber optic,0,1,0,78.52,194.09,Bank transfer,1,1,7.6,2.1,1
7870,51,Male,Surabaya,0,Month-to-month,1,No,0,1,0,35.49,0.0,Electronic check,1,0,1.2,1.4,1
7871,61,Male,Medan,7,Month-to-month,1,Fiber optic,1,0,1,82.49,560.56,Credit card,1,1,6.3,2.0,1
7872,66,Female,Jakarta,5,Month-to-month,1,DSL,1,0,1,45.48,272.38,Mailed check,1,1,5.7,3.0,1
7873,79,Female,Palembang,18,Month-to-month,1,Fiber optic,0,0,1,29.94,416.52,Bank transfer,0,0,0.0,4.0,1
7874,30,Male,Medan,14,Two year,1,No,0,1,0,162.64,2400.99,Electronic check,1,1,1.9,1.1,0
7875,78,Female,Makassar,9,Two year,1,Fiber optic,0,0,0,147.54,1342.2,Electronic check,1,5,1.2,3.2,1
7876,37,Male,Jakarta,43,Two year,1,No,1,1,1,26.95,1149.24,Mailed check,1,1,3.6,2.0,0
7877,34,Female,Makassar,16,One year,1,DSL,0,1,1,60.44,810.71,Bank transfer,1,0,0.2,4.2,0
7878,46,Female,Surabaya,2,Two year,1,DSL,0,0,1,63.73,147.97,Mailed check,1,3,1.0,0.5,0
7879,34,Female,Jakarta,8,Month-to-month,1,DSL,1,0,1,45.21,269.73,Credit card,0,2,0.2,3.2,1
7880,47,Male,Makassar,72,Month-to-month,1,Fiber optic,0,0,1,141.01,10261.53,Bank transfer,1,4,1.2,1.5,1
7881,24,Female,Jakarta,72,Month-to-month,1,Fiber optic,0,1,0,62.71,4547.13,Credit card,1,2,1.6,3.5,0
7882,38,Female,Palembang,7,Two year,1,Fiber optic,0,1,0,58.72,288.61,Mailed check,0,2,1.1,4.4,0
7883,58,Female,Surabaya,4,Month-to-month,1,DSL,0,1,0,83.45,230.98,Mailed check,0,3,3.3,1.3,1
7884,41,Male,Palembang,16,One year,1,Fiber optic,0,0,1,74.87,1191.19,Credit card,1,1,2.9,1.9,0
7885,43,Male,Bandung,15,One year,1,No,0,0,0,78.16,1233.41,Electronic check,1,2,1.8,4.3,1
7886,48,Female,Semarang,12,One year,1,DSL,0,0,0,67.96,893.45,Bank transfer,0,2,0.5,1.4,0
7887,57,Male,Jakarta,18,Month-to-month,1,DSL,0,1,1,124.59,2087.83,Bank transfer,1,3,1.1,6.0,1
7888,20,Female,Surabaya,6,One year,1,DSL,0,1,1,46.59,246.88,Bank transfer,1,2,0.0,2.6,0
7889,49,Male,Semarang,2,One year,1,DSL,0,1,0,47.48,0.0,Electronic check,0,2,2.5,1.6,0
7890,38,Female,Semarang,20,Month-to-month,1,Fiber optic,0,1,1,100.3,2107.39,Electronic check,0,3,1.4,1.9,1
7891,44,Male,Jakarta,64,One year,1,Fiber optic,0,0,1,78.08,4986.27,Credit card,0,2,2.5,3.4,0
7892,55,Male,Surabaya,3,Two year,1,Fiber optic,1,1,0,38.89,44.94,Electronic check,1,3,2.0,2.1,0
7893,26,Male,Surabaya,29,Two year,1,DSL,0,0,0,36.87,1218.7,Mailed check,0,0,1.7,1.3,0
7894,28,Male,Jakarta,13,Month-to-month,1,DSL,0,1,0,126.47,1713.11,Bank transfer,0,0,4.0,6.5,1
7895,18,Female,Surabaya,8,Month-to-month,1,Fiber optic,0,0,1,62.27,492.73,Electronic check,1,1,2.4,2.0,1
7896,34,Female,Semarang,46,Month-to-month,1,DSL,0,1,0,133.23,6072.37,Mailed check,0,1,4.3,1.7,1
7897,59,Female,Jakarta,14,One year,0,DSL,0,0,1,100.1,1186.74,Credit card,1,2,3.4,,0
7898,40,Female,Surabaya,21,Two year,1,DSL,0,1,0,60.84,1243.13,Credit card,1,4,0.5,1.8,0
7899,24,Female,Palembang,14,Two year,1,Fiber optic,0,0,1,193.14,2676.24,Credit card,1,1,0.3,3.3,1
7900,35,Male,Jakarta,2,Two year,0,Fiber optic,1,1,1,42.1,196.62,Mailed check,1,0,2.0,0.4,0
7901,22,Male,Bandung,21,One year,1,Fiber optic,0,1,1,42.79,771.75,Bank transfer,0,2,8.7,3.4,0
7902,27,Male,Semarang,13,One year,1,DSL,0,0,0,117.21,1561.46,Electronic check,1,5,0.2,2.0,1
7903,47,Female,Semarang,2,Month-to-month,1,No,0,0,1,60.0,187.26,Credit card,1,2,0.2,1.6,1
7904,26,Male,Medan,21,Month-to-month,1,DSL,0,0,0,52.48,1064.81,Electronic check,0,0,2.4,3.3,1
7905,56,Male,Semarang,0,Two year,1,Fiber optic,0,0,1,35.15,0.0,Electronic check,1,2,13.7,3.1,0
7906,41,Female,Jakarta,5,One year,1,Fiber optic,0,0,0,226.11,1174.1,Credit card,0,3,2.0,1.4,1
7907,43,Female,Bandung,36,Month-to-month,1,DSL,0,1,1,31.77,1129.78,Mailed check,0,3,4.1,,0
7908,38,Female,Semarang,0,Month-to-month,1,Fiber optic,0,0,0,89.54,205.66,Bank transfer,1,4,2.0,3.7,1
7909,52,Female,Jakarta,24,Month-to-month,1,No,0,1,0,31.4,872.22,Credit card,1,5,1.9,3.5,1
7910,52,Female,Jakarta,71,One year,1,DSL,1,0,0,63.88,4574.05,Electronic check,1,3,0.8,4.0,0
7911,46,Male,Semarang,4,Two year,1,Fiber optic,0,0,0,125.76,502.28,Credit card,1,1,2.9,2.4,0
7912,49,Female,Medan,12,Month-to-month,1,DSL,0,1,0,57.24,766.32,Electronic check,0,0,12.0,2.7,0
7913,39,Female,Surabaya,20,Month-to-month,1,DSL,1,1,1,95.18,1897.44,Bank transfer,1,2,2.1,3.6,1
7914,49,Male,Palembang,14,One year,0,DSL,1,0,0,101.98,1310.76,Bank transfer,0,1,3.1,1.7,0
7915,37,Male,Semarang,23,Month-to-month,1,Fiber optic,0,0,0,43.98,1066.83,Bank transfer,1,0,6.8,1.4,1
7916,42,Male,Palembang,12,Month-to-month,1,DSL,1,0,0,55.22,624.95,Electronic check,1,2,1.7,1.6,1
7917,38,Male,Palembang,3,Month-to-month,1,DSL,0,1,0,43.96,162.3,Bank transfer,1,4,2.0,2.9,1
7918,36,Female,Surabaya,2,Month-to-month,1,DSL,1,1,1,93.05,148.41,Bank transfer,1,2,1.0,3.1,1
7919,33,Male,Semarang,32,One year,1,DSL,0,1,0,99.31,3082.34,Electronic check,1,4,1.1,2.5,1
7920,48,Male,Medan,6,Two year,0,DSL,0,1,0,69.93,635.47,Bank transfer,1,3,1.0,1.1,0
7921,59,Female,Semarang,45,Month-to-month,1,Fiber optic,0,0,0,114.33,5056.75,Mailed check,0,2,2.2,3.7,1
7922,57,Male,Semarang,32,One year,0,No,0,1,0,129.6,4192.38,Credit card,1,1,6.4,1.5,0
7923,25,Female,Jakarta,1,Month-to-month,1,Fiber optic,1,0,0,120.99,227.01,Electronic check,1,1,2.1,0.9,1
7924,58,Female,Jakarta,5,One year,1,Fiber optic,1,1,0,79.64,440.33,Bank transfer,0,0,5.5,3.6,0
7925,37,Male,Jakarta,8,One year,1,No,0,0,0,42.41,465.0,Bank transfer,1,1,6.8,2.3,0
7926,49,Female,Semarang,21,Month-to-month,1,Fiber optic,0,0,0,24.18,568.86,Bank transfer,1,1,7.6,6.9,1
7927,30,Male,Semarang,39,One year,1,DSL,0,0,1,66.08,2342.19,Electronic check,1,0,1.8,1.8,0
7928,43,Male,Surabaya,1,Month-to-month,1,No,1,1,1,130.53,0.0,Electronic check,1,0,3.3,2.1,1
7929,46,Male,Bandung,6,One year,1,No,0,0,1,58.67,366.08,Bank transfer,1,2,0.6,4.1,1
7930,22,Male,Makassar,11,One year,1,DSL,0,0,1,26.16,179.55,Electronic check,1,1,3.0,4.9,0
7931,49,Female,Jakarta,4,One year,1,Fiber optic,1,1,0,38.13,198.84,Credit card,1,3,0.1,1.6,0
7932,59,Female,Jakarta,18,Two year,0,Fiber optic,0,0,0,134.24,2614.36,Bank transfer,1,2,3.2,4.5,0
7933,39,Female,Surabaya,15,Two year,1,Fiber optic,1,1,0,64.36,1013.28,Electronic check,1,2,1.2,4.5,0
7934,59,Male,Makassar,9,Two year,1,No,1,1,0,40.22,380.76,Bank transfer,1,1,2.7,2.9,0
7935,39,Female,Semarang,17,Two year,1,Fiber optic,0,0,0,121.2,2195.27,Credit card,0,2,0.3,1.9,0
7936,53,Female,Surabaya,10,Month-to-month,1,Fiber optic,0,1,1,70.77,854.47,Electronic check,0,1,1.8,2.3,1
7937,18,Male,Jakarta,10,Month-to-month,0,No,0,0,1,48.57,559.62,Electronic check,1,1,3.2,1.5,1
7938,73,Female,Medan,7,Month-to-month,1,DSL,0,0,0,59.56,372.23,Mailed check,0,0,0.4,3.9,1
7939,61,Male,Makassar,18,Month-to-month,1,Fiber optic,0,0,0,158.2,2834.08,Mailed check,0,1,1.2,3.4,1
7940,38,Male,Medan,14,Month-to-month,1,Fiber optic,0,0,0,80.58,1061.15,Bank transfer,1,2,0.1,3.5,1
7941,18,Female,Surabaya,5,Two year,0,No,1,1,0,66.65,297.42,Mailed check,1,3,0.3,3.4,0
7942,45,Female,Jakarta,0,Month-to-month,1,No,0,0,0,97.5,69.56,Bank transfer,1,2,0.7,0.5,1
7943,23,Male,Makassar,3,One year,1,Fiber optic,0,0,1,72.75,275.89,Bank transfer,1,2,7.6,2.0,0
7944,47,Male,Jakarta,1,Month-to-month,1,Fiber optic,0,1,0,75.18,83.82,Electronic check,1,1,9.2,1.9,1
7945,47,Female,Jakarta,13,One year,1,Fiber optic,0,0,0,70.06,950.68,Mailed check,1,2,0.8,3.1,0
7946,29,Female,Semarang,6,Two year,1,Fiber optic,1,0,0,96.66,650.36,Electronic check,1,2,3.7,3.8,0
7947,56,Male,Palembang,13,Month-to-month,1,Fiber optic,0,0,0,75.92,983.17,Bank transfer,0,1,3.9,4.1,1
7948,52,Male,Medan,9,Two year,1,DSL,0,0,0,38.68,370.43,Bank transfer,0,4,3.0,2.1,1
7949,54,Male,Medan,18,Month-to-month,1,Fiber optic,0,0,0,60.64,1157.55,Credit card,1,4,2.7,2.3,1
7950,42,Female,Jakarta,30,Two year,1,Fiber optic,0,0,0,216.18,6418.31,Credit card,1,0,2.0,5.7,0
7951,23,Male,Jakarta,15,Month-to-month,1,DSL,1,0,0,99.36,1551.38,Credit card,1,2,0.7,0.6,1
7952,54,Male,Jakarta,1,Month-to-month,1,Fiber optic,1,0,0,87.92,0.0,Electronic check,1,0,0.4,5.1,1
7953,38,Male,Bandung,0,Two year,1,No,0,0,0,47.69,19.83,Credit card,0,2,1.4,3.5,0
7954,23,Female,Jakarta,5,One year,1,No,1,0,0,53.53,214.56,Credit card,1,4,,3.5,0
7955,59,Female,Makassar,13,One year,1,Fiber optic,0,1,0,74.86,725.84,Credit card,1,4,4.9,4.5,0
7956,69,Female,Jakarta,1,One year,1,Fiber optic,0,1,0,34.56,79.02,Electronic check,0,1,2.7,5.3,0
7957,41,Male,Bandung,9,Month-to-month,1,Fiber optic,1,1,1,88.36,763.57,Bank transfer,0,1,3.7,3.0,1
7958,70,Male,Bandung,52,Month-to-month,1,DSL,0,0,0,85.76,4321.36,Credit card,1,2,2.1,2.7,1
7959,43,Female,Bandung,2,Month-to-month,1,DSL,1,1,0,128.04,319.55,Electronic check,1,1,0.4,1.5,1
7960,37,Female,Jakarta,71,Month-to-month,1,Fiber optic,1,0,0,86.52,6052.75,Bank transfer,1,1,4.3,0.7,1
7961,33,Female,Makassar,46,Two year,1,DSL,1,1,0,88.15,4038.18,Mailed check,0,2,2.8,,0
7962,63,Female,Surabaya,42,Two year,1,Fiber optic,0,0,1,58.72,2593.43,Electronic check,0,0,2.8,5.3,0
