applicant_id,age,annual_income,employment_years,credit_history_years,num_credit_accounts,debt_to_income_ratio,credit_utilization,late_payments_12m,max_delinquency_days,recent_inquiries,bankruptcy_history,credit_score,risk_category
7442,33,83876.29,12.9,0.7,4,0.428,0.117,1,0,0,0,583,Very Poor
7443,40,61927.43,0.3,0.2,9,0.554,0.42,2,0,2,0,557,Very Poor
7444,56,40768.33,8.6,12.8,5,0.363,0.333,1,30,2,0,608,Poor
7445,27,27953.11,3.8,10.6,10,0.249,0.489,2,0,1,0,552,Very Poor
7446,41,48943.85,0.4,1.7,13,0.231,0.376,1,0,3,0,519,Risky
7447,40,88437.8,10.4,2.2,11,0.339,0.449,1,30,0,0,543,Risky
7448,44,233520.29,7.3,8.6,7,0.029,0.437,3,0,3,0,625,Poor
7449,50,132392.45,6.5,4.6,15,0.233,0.324,2,0,0,0,567,Very Poor
7450,33,22325.67,0.4,0.2,8,0.208,0.528,1,60,0,0,511,Risky
7451,29,67350.62,6.0,1.9,8,0.298,0.377,0,0,2,0,589,Very Poor
7452,25,84994.25,0.4,9.1,10,0.084,0.234,1,30,0,1,535,Risky
7453,45,49456.84,3.1,0.6,9,0.531,0.339,1,90,0,0,510,Risky
7454,23,34836.23,1.3,27.0,4,0.15,0.163,0,30,0,1,569,Very Poor
7455,53,8770.83,2.6,1.4,7,0.309,0.362,2,0,0,0,424,Risky
7456,49,17709.99,9.2,7.2,9,0.203,0.325,0,0,1,0,554,Very Poor
7457,50,33876.32,0.6,30.8,9,0.184,0.32,2,30,0,0,664,Fair
7458,29,325321.66,5.8,17.8,7,0.296,0.488,0,0,0,0,751,Excellent
7459,30,58014.04,0.2,2.4,13,0.058,0.238,2,0,1,0,521,Risky
7460,28,12838.93,4.7,0.6,5,0.446,0.141,1,0,0,0,470,Risky
7461,33,33411.6,2.0,2.6,7,0.169,0.4,0,0,2,0,596,Very Poor
7462,41,33214.36,9.2,14.0,6,0.046,0.178,0,0,1,0,619,Poor
7463,27,42351.15,1.5,20.7,5,0.146,0.097,0,90,1,0,584,Very Poor
7464,38,107924.09,1.8,2.2,7,0.017,0.297,0,0,0,0,621,Poor
7465,49,7007.55,1.0,5.1,7,0.163,0.253,1,0,0,0,484,Risky
7466,28,89551.92,14.8,0.5,5,0.679,0.083,1,0,0,0,571,Very Poor
7467,57,44396.89,6.4,4.0,11,0.326,0.532,0,60,1,0,564,Very Poor
7468,42,35369.41,8.9,4.1,9,0.576,0.272,0,0,1,0,521,Risky
7469,43,31660.16,1.5,1.0,19,0.101,0.509,2,30,0,0,540,Risky
7470,23,99393.08,5.2,20.3,7,0.09,0.123,0,0,1,0,727,Good
7471,47,154709.11,3.6,4.0,10,0.035,0.231,0,60,0,0,611,Poor
7472,21,106414.1,0.6,1.6,7,0.138,0.068,1,0,2,0,605,Poor
7473,37,46169.41,1.4,6.3,11,0.183,0.343,0,0,2,0,597,Very Poor
7474,24,38050.39,1.0,6.4,7,0.152,0.21,2,0,3,0,510,Risky
7475,27,108343.23,3.3,22.3,9,0.539,0.435,0,30,1,0,689,Fair
7476,30,62204.65,0.6,0.6,6,0.174,0.082,1,0,1,0,550,Risky
7477,52,47187.18,4.6,17.5,8,0.352,0.365,1,0,2,0,594,Very Poor
7478,33,152043.06,1.1,6.2,8,0.438,0.628,0,0,0,0,671,Fair
7479,30,94278.15,1.3,18.2,9,0.407,0.34,1,0,2,0,636,Poor
7480,21,84813.69,4.2,7.8,6,0.495,0.462,3,90,0,0,522,Risky
7481,50,86921.72,5.0,13.7,10,0.27,0.233,1,120,1,0,598,Very Poor
7482,44,90122.83,2.3,2.0,8,0.589,0.241,0,0,0,0,615,Poor
7483,29,14783.85,5.7,2.6,5,0.297,0.322,1,90,2,0,466,Risky
7484,21,104618.84,0.3,40.0,8,0.439,0.288,2,60,1,0,729,Good
7485,24,4097.72,7.3,1.7,10,0.236,0.284,0,0,1,0,421,Risky
7486,25,56015.25,1.2,16.0,16,0.126,0.39,0,0,1,0,634,Poor
7487,21,38753.47,6.3,13.6,12,0.428,0.268,2,0,3,0,571,Very Poor
7488,21,31422.66,14.4,5.9,5,0.483,0.339,1,30,2,0,478,Risky
7489,51,39229.0,1.5,2.6,14,0.145,0.249,3,30,2,0,510,Risky
7490,51,68117.45,1.2,6.0,8,0.276,0.301,1,0,1,0,644,Poor
7491,38,179581.51,12.6,6.1,6,0.301,0.469,0,30,2,0,619,Poor
7492,29,36953.21,5.4,0.3,7,0.732,0.089,0,0,1,0,522,Risky
7493,21,119297.09,10.1,14.9,9,0.169,0.425,0,0,0,0,717,Good
7494,21,47190.32,1.1,7.6,10,0.317,0.459,2,0,2,0,535,Risky
7495,45,39731.11,2.1,8.7,7,0.162,0.169,0,0,0,0,685,Fair
7496,42,26538.6,16.1,28.1,14,0.477,0.449,1,60,0,0,643,Poor
7497,61,34431.61,7.4,9.9,9,0.391,0.254,0,30,1,0,572,Very Poor
7498,59,14549.12,5.5,20.5,10,0.1,0.194,1,30,2,0,574,Very Poor
7499,36,229012.01,0.2,2.4,7,0.068,0.384,0,0,2,0,627,Poor
7500,46,55281.13,2.3,0.4,7,0.187,0.437,0,0,0,0,586,Very Poor
7501,41,31619.23,1.3,22.9,10,0.25,0.097,0,90,2,0,614,Poor
7502,35,43019.29,4.2,6.6,6,0.221,0.159,2,30,0,0,525,Risky
7503,26,52627.6,24.7,7.6,9,0.416,0.277,0,0,0,0,638,Poor
7504,25,116299.69,4.0,7.9,9,0.062,0.335,1,0,1,0,665,Fair
7505,38,29345.43,16.7,14.1,7,0.362,0.447,0,0,2,0,591,Very Poor
7506,36,172220.08,4.2,0.1,10,0.464,0.31,0,0,0,0,613,Poor
7507,28,91406.74,1.2,6.1,7,0.267,0.104,1,0,2,0,593,Very Poor
7508,46,46530.23,4.9,11.2,8,0.177,0.338,1,0,0,0,591,Very Poor
7509,35,53391.31,2.8,8.0,10,0.396,0.193,4,60,1,1,395,Risky
7510,21,27981.96,0.2,1.5,4,0.481,0.421,1,0,3,0,473,Risky
7511,44,3430.12,9.4,0.9,6,0.135,0.26,0,0,0,0,419,Risky
7512,33,23704.03,1.0,7.2,10,0.292,0.259,1,0,3,0,574,Very Poor
7513,38,32614.63,4.1,8.4,12,0.426,0.126,0,30,1,0,588,Very Poor
7514,22,31994.35,9.3,10.5,13,0.476,0.547,2,0,2,0,559,Very Poor
7515,41,838475.76,8.9,9.3,3,0.411,0.265,0,0,0,0,764,Excellent
7516,37,11047.45,4.9,1.1,6,0.367,0.279,2,30,1,1,343,Risky
7517,23,17406.58,1.7,1.7,10,0.391,0.056,1,30,2,0,455,Risky
7518,21,18912.16,7.4,3.6,7,0.099,0.388,0,0,2,0,532,Risky
7519,53,136910.5,3.7,15.4,9,0.37,0.282,2,0,0,0,671,Fair
7520,21,33523.98,1.2,15.8,9,0.247,0.359,0,0,5,0,584,Very Poor
7521,64,62511.46,10.4,18.8,11,0.112,0.174,0,30,0,1,578,Very Poor
7522,23,12249.93,0.2,1.7,6,0.36,0.435,3,30,0,1,370,Risky
7523,21,52035.78,2.6,18.7,8,0.145,0.348,0,0,1,0,647,Poor
7524,39,13922.35,4.8,0.3,11,0.039,0.357,1,0,1,0,468,Risky
7525,29,21251.38,2.8,2.1,8,0.084,0.287,2,0,1,0,461,Risky
7526,32,121445.67,3.3,9.3,10,0.239,0.276,0,0,0,0,660,Fair
7527,37,14852.52,0.1,5.1,7,0.199,0.288,1,0,0,0,601,Poor
7528,21,59273.77,11.4,3.3,11,0.253,0.333,1,0,0,0,598,Very Poor
7529,44,94284.23,8.7,0.1,6,0.01,0.392,0,30,1,1,509,Risky
7530,32,81462.76,1.5,1.6,7,0.318,0.082,1,30,1,1,470,Risky
7531,35,30854.74,5.9,11.5,8,0.379,0.137,1,0,0,0,618,Poor
7532,56,442140.77,4.6,5.4,9,0.386,0.376,0,0,0,0,724,Good
7533,39,25148.82,3.9,7.5,3,0.138,0.232,2,60,0,0,501,Risky
7534,37,91350.07,0.3,10.2,10,0.256,0.131,0,0,0,0,727,Good
7535,46,43359.76,5.9,4.6,5,0.298,0.222,0,0,0,0,560,Very Poor
7536,41,62602.99,0.9,9.8,10,0.399,0.31,1,0,1,0,572,Very Poor
7537,44,43182.75,13.0,1.2,9,0.254,0.38,0,0,0,0,605,Poor
7538,32,47989.88,11.9,40.0,9,0.182,0.317,2,0,1,0,739,Good
7539,44,22991.93,1.5,15.9,9,0.023,0.242,1,0,2,0,605,Poor
7540,66,37631.73,4.2,20.1,9,0.245,0.03,0,0,0,0,652,Fair
7541,35,106382.07,6.6,2.2,13,0.151,0.184,1,0,0,0,629,Poor
7542,43,32368.07,2.0,1.0,13,0.201,0.103,0,0,1,0,560,Very Poor
7543,42,8183.51,3.9,3.4,7,0.04,0.247,2,30,1,0,484,Risky
7544,55,9433.17,1.0,11.8,14,0.348,0.403,2,0,0,0,525,Risky
7545,48,77729.47,1.3,13.1,12,0.409,0.487,1,0,2,0,586,Very Poor
7546,53,80849.64,1.1,19.4,11,0.263,0.165,1,0,0,0,725,Good
7547,35,57207.66,8.1,3.7,13,0.175,0.184,2,0,1,0,562,Very Poor
7548,21,38417.69,9.1,1.8,7,0.256,0.37,0,0,0,0,605,Poor
7549,39,12866.22,2.6,9.5,6,0.612,0.141,0,0,3,0,520,Risky
7550,38,53648.65,3.8,15.9,9,0.463,0.519,1,30,0,0,597,Very Poor
7551,39,74276.5,10.9,6.3,11,0.358,0.173,1,90,1,0,542,Risky
7552,29,48789.69,13.5,11.2,14,0.232,0.193,1,0,1,0,591,Very Poor
7553,24,4866.41,1.9,3.0,7,0.428,0.23,0,0,3,1,308,Risky
7554,42,32380.12,0.8,8.1,9,0.267,0.243,0,30,1,0,553,Very Poor
7555,36,37564.45,5.5,9.7,9,0.327,0.237,0,0,0,0,636,Poor
7556,41,38834.03,2.3,1.7,2,0.247,0.437,1,0,0,0,532,Risky
7557,61,88018.25,0.0,9.1,8,0.123,0.656,4,0,3,0,531,Risky
7558,49,102604.38,5.1,11.5,8,0.221,0.292,0,0,0,0,663,Fair
7559,43,66561.51,0.3,3.1,4,0.494,0.407,0,60,0,0,583,Very Poor
7560,40,91958.24,7.2,3.9,4,0.21,0.388,1,90,3,0,536,Risky
7561,21,49952.35,3.1,1.6,9,0.468,0.523,1,0,2,0,535,Risky
7562,70,60802.55,3.5,11.7,5,0.272,0.404,0,90,1,0,602,Poor
7563,50,61404.67,3.2,2.6,7,0.563,0.417,1,0,1,0,567,Very Poor
7564,34,111623.29,15.7,14.0,9,0.374,0.119,0,0,2,0,685,Fair
7565,56,36163.67,3.4,8.6,9,0.154,0.296,0,0,2,0,553,Very Poor
7566,29,68176.87,13.6,4.2,7,0.177,0.507,1,0,0,0,572,Very Poor
7567,39,38216.68,20.2,7.6,7,0.28,0.467,0,0,3,0,531,Risky
7568,60,35607.6,3.4,3.3,8,0.28,0.17,0,0,1,0,616,Poor
7569,54,22669.01,12.2,8.0,11,0.089,0.242,1,0,2,0,547,Risky
7570,56,27856.46,6.4,1.6,8,0.21,0.083,1,0,0,0,584,Very Poor
7571,21,66387.57,0.5,29.4,8,0.006,0.081,0,60,0,0,745,Good
7572,22,60498.49,1.5,19.8,10,0.054,0.326,1,0,1,0,719,Good
7573,44,115588.3,9.2,1.6,5,0.267,0.461,1,90,5,1,402,Risky
7574,41,38503.81,3.5,8.3,7,0.267,0.273,0,0,0,0,627,Poor
7575,59,131843.44,4.3,1.6,6,0.268,0.617,0,0,1,0,543,Risky
7576,45,35622.5,7.5,8.4,12,0.351,0.086,1,0,1,0,517,Risky
7577,52,99970.42,0.4,7.1,5,0.272,0.136,1,0,2,0,577,Very Poor
7578,27,55600.94,14.0,3.6,7,0.496,0.379,1,0,0,0,555,Very Poor
7579,49,42794.55,1.6,2.2,6,0.448,0.364,0,0,0,0,635,Poor
7580,21,7915.91,0.1,0.3,6,0.159,0.098,5,0,0,0,419,Risky
7581,21,302528.25,1.2,16.2,11,0.437,0.289,1,0,1,1,564,Very Poor
7582,47,41689.25,1.2,10.5,8,0.433,0.307,1,0,1,0,545,Risky
7583,57,14939.24,15.6,10.2,6,0.237,0.362,1,0,2,0,574,Very Poor
7584,49,202190.16,19.3,4.2,6,0.633,0.204,1,0,0,0,651,Fair
7585,38,98626.93,5.5,2.3,9,0.208,0.447,0,60,1,0,599,Very Poor
7586,55,36479.1,2.4,0.3,14,0.07,0.032,1,0,1,0,528,Risky
7587,44,40928.82,1.7,14.0,10,0.32,0.192,0,90,0,0,599,Very Poor
7588,36,26146.35,1.4,0.3,10,0.475,0.389,1,0,1,0,537,Risky
7589,32,14979.03,2.3,5.9,11,0.277,0.196,2,0,0,0,521,Risky
7590,52,31897.57,14.0,3.5,7,0.196,0.475,1,0,1,0,510,Risky
7591,28,129437.38,8.4,32.5,6,0.379,0.191,1,60,1,0,758,Excellent
7592,27,70356.52,4.3,3.3,10,0.205,0.369,5,0,0,0,534,Risky
7593,46,40899.1,2.1,8.6,1,0.108,0.213,0,0,1,0,623,Poor
7594,21,27479.36,1.0,5.6,6,0.126,0.314,1,0,1,0,544,Risky
7595,31,69723.18,3.8,10.5,6,0.055,0.066,1,60,0,0,593,Very Poor
7596,29,71779.66,2.6,17.3,11,0.371,0.17,2,30,1,0,579,Very Poor
7597,21,27509.17,10.6,17.2,6,0.206,0.4,1,0,0,0,561,Very Poor
7598,37,15039.95,1.1,1.1,8,0.165,0.379,2,0,3,0,501,Risky
7599,45,45645.48,15.5,8.9,10,0.396,0.319,0,30,3,0,536,Risky
7600,37,46013.95,2.7,2.6,11,0.123,0.216,0,120,2,0,491,Risky
7601,50,66457.25,2.3,2.2,8,0.308,0.305,2,0,0,0,546,Risky
7602,41,35405.4,2.0,8.8,11,0.013,0.543,0,90,1,0,530,Risky
7603,44,47723.96,24.5,12.6,13,0.143,0.409,0,30,0,0,671,Fair
7604,31,13497.81,0.4,3.4,8,0.092,0.209,1,0,2,0,495,Risky
7605,59,48761.7,2.6,13.9,8,0.148,0.249,2,30,0,0,662,Fair
7606,36,43802.2,0.1,5.9,16,0.057,0.325,3,0,3,0,543,Risky
7607,70,33970.33,12.7,19.3,5,0.038,0.421,4,0,1,0,624,Poor
7608,43,20245.55,7.6,6.8,9,0.245,0.335,4,0,0,0,458,Risky
7609,51,89039.51,5.3,2.3,7,0.546,0.251,1,0,2,0,588,Very Poor
7610,50,31092.33,6.7,2.2,4,0.485,0.396,1,0,2,0,528,Risky
7611,59,57030.88,0.2,0.2,10,0.623,0.179,0,0,1,0,556,Very Poor
7612,46,30592.81,0.0,35.9,6,0.093,0.432,4,0,0,0,660,Fair
7613,21,135063.56,9.1,40.0,11,0.105,0.306,0,30,2,0,801,Excellent
7614,36,55145.19,2.4,12.5,8,0.079,0.354,1,0,0,0,643,Poor
7615,28,33757.15,0.7,1.7,9,0.274,0.52,2,0,0,0,521,Risky
7616,49,32323.12,6.2,18.6,12,0.023,0.392,2,0,1,0,633,Poor
7617,25,23087.71,2.9,2.6,9,0.371,0.104,0,0,0,0,606,Poor
7618,65,48294.23,7.7,1.7,4,0.55,0.359,0,30,0,0,577,Very Poor
7619,41,64629.28,17.2,4.5,15,0.202,0.244,1,90,3,0,524,Risky
7620,43,74945.27,3.8,2.4,6,0.342,0.305,3,0,2,0,490,Risky
7621,35,216327.68,19.7,6.3,8,0.389,0.067,2,30,3,0,613,Poor
7622,38,78499.68,5.4,2.3,9,0.076,0.316,2,0,1,0,533,Risky
7623,33,144641.48,1.5,5.5,12,0.21,0.156,1,0,0,0,682,Fair
7624,27,14013.4,1.0,3.5,7,0.157,0.47,1,0,3,0,505,Risky
7625,52,91158.55,1.6,3.8,15,0.2,0.163,1,90,0,0,578,Very Poor
7626,21,15771.89,7.9,7.6,6,0.29,0.088,1,0,0,0,573,Very Poor
7627,30,51549.47,1.1,6.7,12,0.272,0.222,1,0,2,0,596,Very Poor
7628,45,19621.22,1.4,40.0,4,0.156,0.076,0,0,0,0,736,Good
7629,55,68885.79,4.5,5.6,10,0.235,0.214,0,60,0,0,549,Risky
7630,49,14430.25,0.2,1.3,8,0.331,0.061,1,0,0,0,510,Risky
7631,32,36467.08,0.2,0.1,5,0.33,0.208,0,0,0,0,578,Very Poor
7632,46,105271.63,7.9,1.9,9,0.527,0.181,3,90,1,0,561,Very Poor
7633,31,48895.04,5.0,0.8,9,0.274,0.23,0,30,2,0,582,Very Poor
7634,32,61840.75,7.3,0.9,8,0.265,0.213,1,0,0,0,581,Very Poor
7635,43,51557.96,1.0,1.5,3,0.316,0.471,0,0,1,0,547,Risky
7636,33,22004.69,4.8,2.4,13,0.483,0.036,0,0,2,0,515,Risky
7637,34,48988.02,17.7,1.3,10,0.287,0.29,0,30,0,0,547,Risky
7638,46,94381.08,6.0,13.9,6,0.297,0.329,2,30,0,0,621,Poor
7639,36,262873.19,3.0,8.2,10,0.3,0.121,1,0,1,0,668,Fair
7640,49,36782.05,11.4,12.1,11,0.465,0.217,0,60,2,0,569,Very Poor
7641,32,119461.95,4.7,13.3,9,0.509,0.153,1,90,0,0,586,Very Poor
7642,58,83588.72,7.0,30.3,9,0.119,0.289,0,0,1,0,745,Good
7643,24,284265.66,1.9,11.9,6,0.223,0.31,0,0,2,0,669,Fair
7644,21,53717.43,1.2,1.8,9,0.26,0.108,2,0,0,0,522,Risky
7645,21,102319.9,11.7,2.5,5,0.017,0.349,1,0,1,0,613,Poor
7646,63,33889.76,0.9,4.8,6,0.068,0.428,1,0,0,0,604,Poor
7647,50,81700.99,8.6,14.9,5,0.171,0.6,0,0,1,0,660,Fair
7648,29,19436.08,1.4,33.0,15,0.103,0.063,1,60,2,0,669,Fair
7649,36,34592.22,13.5,8.0,8,0.038,0.074,0,0,1,0,617,Poor
7650,30,16594.13,6.2,1.6,13,0.622,0.396,1,0,0,0,484,Risky
7651,49,172722.64,4.4,0.0,12,0.134,0.116,0,90,0,0,638,Poor
7652,42,191461.12,2.4,4.9,4,0.193,0.41,3,0,1,0,592,Very Poor
7653,40,47030.79,7.3,10.8,6,0.521,0.044,1,0,0,0,609,Poor
7654,70,20220.83,5.9,5.6,10,0.269,0.099,0,0,0,0,549,Risky
7655,23,23866.41,3.3,2.6,5,0.58,0.042,3,0,2,0,420,Risky
7656,62,13141.0,4.8,8.2,9,0.265,0.28,1,90,0,0,452,Risky
7657,60,19750.25,27.4,17.6,9,0.298,0.25,0,30,0,0,596,Very Poor
7658,31,19036.02,1.9,5.0,8,0.217,0.326,0,0,1,0,557,Very Poor
7659,42,48323.91,0.3,4.2,5,0.348,0.415,1,0,3,0,515,Risky
7660,43,67593.86,2.4,4.0,8,0.237,0.207,2,0,1,0,570,Very Poor
7661,50,45914.79,5.7,29.6,9,0.06,0.153,1,0,1,0,683,Fair
7662,37,27782.41,7.2,1.3,6,0.156,0.504,2,30,1,0,498,Risky
7663,24,79101.62,1.7,22.8,11,0.367,0.425,1,0,2,0,678,Fair
7664,43,35346.32,3.5,3.7,7,0.259,0.211,0,60,0,0,568,Very Poor
7665,31,46213.19,3.1,24.0,5,0.367,0.353,1,0,1,0,675,Fair
7666,21,11486.48,0.7,6.4,8,0.2,0.261,1,0,4,0,433,Risky
7667,38,36860.39,7.3,13.8,9,0.245,0.48,1,0,1,0,562,Very Poor
7668,34,60113.28,0.8,4.7,9,0.113,0.216,1,0,0,0,532,Risky
7669,38,41580.38,0.3,1.1,10,0.38,0.49,2,30,0,0,466,Risky
7670,21,26042.06,1.2,1.2,10,0.207,0.287,3,0,1,0,435,Risky
7671,43,123552.72,3.0,0.4,6,0.394,0.311,2,0,1,0,566,Very Poor
7672,28,14623.07,3.0,0.8,13,0.277,0.149,2,0,2,0,551,Very Poor
7673,70,166440.66,1.3,6.3,5,0.303,0.214,1,120,1,0,564,Very Poor
7674,51,42136.32,3.3,1.0,8,0.2,0.194,1,60,1,0,546,Risky
7675,26,162711.13,6.7,1.2,12,0.217,0.387,0,30,0,0,668,Fair
7676,40,59016.79,4.5,0.5,4,0.154,0.365,0,0,2,0,572,Very Poor
7677,41,100809.09,2.6,16.2,7,0.193,0.356,1,0,1,0,662,Fair
7678,34,45176.88,8.8,9.7,11,0.248,0.319,2,0,0,0,571,Very Poor
7679,43,9335.34,2.2,1.2,6,0.448,0.118,1,0,2,0,465,Risky
7680,58,58975.03,2.5,3.0,9,0.034,0.417,0,0,2,0,623,Poor
7681,56,132478.12,14.9,1.1,8,0.066,0.214,0,0,1,0,662,Fair
7682,63,74458.31,1.9,28.5,6,0.198,0.278,1,60,2,1,604,Poor
7683,46,11767.17,1.9,10.1,8,0.513,0.436,0,0,1,0,564,Very Poor
7684,54,41646.96,5.9,6.1,9,0.062,0.226,1,0,3,0,481,Risky
7685,42,11064.26,2.9,16.0,9,0.687,0.443,0,0,1,0,511,Risky
7686,26,14718.26,0.8,7.4,8,0.287,0.345,1,0,1,0,502,Risky
7687,35,21296.4,12.8,19.6,7,0.099,0.248,1,0,1,0,604,Poor
7688,35,40945.34,3.2,14.7,5,0.174,0.336,3,30,5,0,523,Risky
7689,25,57840.05,1.5,13.4,5,0.679,0.321,2,0,1,0,567,Very Poor
7690,55,12420.06,1.3,2.2,8,0.076,0.284,1,0,1,0,514,Risky
7691,42,36520.95,2.3,6.3,7,0.335,0.374,5,0,2,0,472,Risky
7692,29,44304.34,3.9,14.2,7,0.325,0.152,1,0,2,0,602,Poor
7693,40,37882.59,7.5,2.3,7,0.074,0.517,2,30,0,0,549,Risky
7694,21,138831.72,4.7,2.9,10,0.428,0.249,1,0,1,0,565,Very Poor
7695,29,30546.3,11.7,13.8,10,0.069,0.59,1,30,1,0,540,Risky
7696,43,68772.38,10.4,4.0,12,0.493,0.561,1,60,0,0,526,Risky
7697,23,69189.26,1.2,1.8,6,0.149,0.265,3,90,1,0,511,Risky
7698,24,170023.05,3.9,5.5,4,0.524,0.631,1,0,1,0,623,Poor
7699,41,72253.04,4.9,1.8,8,0.128,0.536,0,0,1,0,659,Fair
7700,43,15264.66,10.0,0.2,10,0.411,0.43,2,0,0,0,480,Risky
7701,61,52827.42,3.7,3.8,12,0.573,0.148,1,0,1,0,555,Very Poor
7702,30,14861.23,10.6,0.8,2,0.235,0.182,1,0,1,0,457,Risky
7703,28,16242.59,7.9,6.4,5,0.432,0.539,0,60,3,0,485,Risky
7704,21,152704.94,7.2,7.5,7,0.338,0.197,2,0,1,0,532,Risky
7705,40,62768.65,0.6,10.6,6,0.428,0.135,1,0,0,0,617,Poor
7706,38,30400.38,1.4,2.0,8,0.201,0.308,1,0,1,0,466,Risky
7707,45,33007.39,3.4,12.2,9,0.378,0.593,0,0,0,1,474,Risky
7708,51,63431.37,2.4,6.0,7,0.123,0.461,2,0,1,0,624,Poor
7709,34,29969.17,4.0,3.2,11,0.162,0.192,0,0,0,0,601,Poor
7710,51,70258.82,3.1,10.3,7,0.27,0.287,1,30,2,0,607,Poor
7711,23,168476.25,0.3,10.4,8,0.089,0.362,1,0,1,0,638,Poor
7712,50,115851.02,3.4,0.9,11,0.403,0.272,2,0,0,0,588,Very Poor
7713,50,54749.1,7.3,10.8,10,0.409,0.344,0,30,2,0,606,Poor
7714,45,16575.49,3.3,26.1,5,0.245,0.363,1,0,2,0,573,Very Poor
7715,26,31064.91,5.5,1.2,11,0.053,0.297,1,60,1,0,426,Risky
7716,55,7472.33,0.8,4.0,9,0.111,0.171,0,0,1,0,549,Risky
7717,55,34230.37,3.1,10.9,10,0.235,0.459,1,0,1,0,591,Very Poor
7718,25,82653.42,2.3,1.0,8,0.759,0.136,0,30,2,0,588,Very Poor
7719,33,73547.48,15.4,12.6,8,0.319,0.276,0,0,1,0,661,Fair
7720,23,160031.62,1.9,21.8,6,0.3,0.369,0,0,1,0,707,Good
7721,34,133493.09,2.7,12.9,10,0.274,0.229,0,0,1,0,700,Fair
7722,38,51157.83,3.8,2.5,4,0.146,0.317,0,60,0,1,513,Risky
7723,37,67518.45,0.2,0.9,10,0.143,0.317,1,0,2,0,530,Risky
7724,38,15783.02,1.9,1.5,7,0.594,0.378,3,30,0,0,460,Risky
7725,37,144941.4,0.8,0.9,11,0.392,0.183,0,0,2,0,599,Very Poor
7726,52,6815.68,16.4,0.1,13,0.141,0.121,2,0,1,0,442,Risky
7727,57,74799.31,2.8,0.5,8,0.045,0.185,0,0,0,0,645,Poor
7728,28,51588.21,2.5,6.4,9,0.129,0.222,1,0,0,0,622,Poor
7729,45,318399.78,21.1,6.3,7,0.357,0.131,2,0,2,0,687,Fair
7730,32,35406.09,2.2,3.2,10,0.544,0.166,0,120,1,0,473,Risky
7731,43,31841.04,5.9,5.4,3,0.237,0.256,1,0,1,0,566,Very Poor
7732,21,147555.2,3.0,6.5,8,0.232,0.442,1,30,0,0,624,Poor
7733,27,326822.73,7.7,5.4,5,0.293,0.275,0,0,0,0,698,Fair
7734,21,13735.93,3.7,8.4,9,0.256,0.578,0,0,0,0,563,Very Poor
7735,43,19984.9,2.2,26.5,5,0.035,0.227,0,30,1,0,621,Poor
7736,37,48404.71,16.0,0.6,8,0.466,0.088,1,30,0,0,563,Very Poor
7737,36,50395.51,1.2,6.4,5,0.21,0.385,1,0,1,0,556,Very Poor
7738,35,34837.97,0.3,2.2,12,0.396,0.254,0,0,1,0,571,Very Poor
7739,53,23027.22,5.3,3.5,6,0.434,0.412,1,0,0,0,511,Risky
7740,42,33785.84,1.2,2.6,10,0.161,0.3,0,0,1,0,559,Very Poor
7741,25,84485.34,10.3,11.3,5,0.212,0.479,0,60,1,0,621,Poor
7742,44,117760.22,1.1,4.6,10,0.194,0.199,1,0,1,0,664,Fair
7743,32,34159.73,0.4,2.8,9,0.131,0.511,1,0,2,0,565,Very Poor
7744,47,81693.31,1.5,5.4,9,0.112,0.253,1,0,2,0,569,Very Poor
7745,33,42676.84,0.5,33.6,4,0.424,0.225,0,60,1,0,692,Fair
7746,58,41454.33,4.0,4.0,5,0.168,0.146,0,60,0,0,580,Very Poor
7747,33,49976.58,9.4,13.7,10,0.187,0.289,1,0,1,0,626,Poor
7748,41,39737.44,3.2,7.9,10,0.465,0.287,0,0,0,0,636,Poor
7749,32,49812.66,7.6,3.1,7,0.286,0.399,2,0,1,0,508,Risky
7750,38,27182.12,4.9,2.0,5,0.572,0.086,2,0,2,0,520,Risky
7751,46,24449.77,3.9,0.3,9,0.65,0.336,0,60,3,0,453,Risky
7752,45,36136.79,1.2,16.8,7,0.165,0.171,2,30,3,0,525,Risky
7753,22,66211.4,5.4,1.9,9,0.368,0.205,0,0,1,0,639,Poor
7754,52,165001.57,2.9,6.0,15,0.119,0.469,3,30,1,0,581,Very Poor
7755,36,229705.05,0.0,13.8,7,0.174,0.237,2,0,1,0,697,Fair
7756,57,25999.22,0.8,3.9,3,0.221,0.358,1,30,2,0,486,Risky
7757,37,10870.38,4.6,0.5,7,0.48,0.211,2,0,0,0,438,Risky
7758,37,194192.35,10.7,24.0,10,0.292,0.143,1,0,1,0,709,Good
7759,68,53192.87,2.2,33.9,8,0.21,0.312,1,0,0,0,748,Good
7760,28,18056.71,0.3,0.7,14,0.249,0.357,1,0,0,0,461,Risky
7761,47,32305.53,2.7,28.7,6,0.415,0.427,0,0,0,0,656,Fair
7762,36,61981.89,0.2,1.3,6,0.291,0.348,2,0,0,0,557,Very Poor
7763,35,21286.31,1.0,28.0,18,0.307,0.124,2,0,0,0,686,Fair
7764,49,62081.13,6.3,13.3,7,0.349,0.288,0,0,1,0,672,Fair
7765,41,92838.15,0.3,2.5,5,0.437,0.061,0,0,0,0,552,Very Poor
7766,36,20804.76,4.4,1.2,4,0.222,0.428,2,0,1,0,479,Risky
7767,38,23554.78,5.0,7.1,4,0.193,0.164,2,30,0,0,542,Risky
